,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Total,Cuentas_Diarias,internet_InternetService_DSL,internet_InternetService_Fiber optic,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Bank transfer (automatic),account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check
3186,False,True,False,True,True,60,True,True,False,False,False,False,False,False,False,4453.3,2.478333333333333,False,True,False,False,True,False,False
3187,False,False,False,False,False,39,False,False,False,False,True,False,True,True,True,1905.4,1.6883333333333332,True,False,False,False,False,True,False
3188,False,True,False,True,True,15,True,False,False,False,False,False,False,False,True,239.75,0.65,False,False,True,False,False,False,False
3189,False,True,False,False,False,7,True,False,False,False,False,False,False,False,False,278.4,1.4633333333333334,True,False,False,False,False,False,False
3190,False,False,False,False,False,15,True,False,False,False,False,False,False,False,False,331.6,0.6533333333333334,False,False,False,True,False,False,False
3191,False,False,False,True,False,61,True,True,False,False,False,True,True,True,False,6383.9,3.371666666666667,False,True,True,False,True,False,False
3192,False,False,False,True,True,19,True,False,False,False,True,False,False,False,True,962.9,1.6533333333333333,True,False,False,False,True,False,False
3193,False,True,False,False,False,59,True,True,False,False,False,False,False,False,False,1510.5,0.8333333333333334,False,False,False,True,False,False,False
3194,False,True,False,False,True,30,False,False,False,False,False,False,True,True,True,1307.8,1.4833333333333334,True,False,False,False,False,False,True
3195,False,True,True,True,False,62,True,True,False,True,False,False,False,True,True,5629.55,2.993333333333333,False,True,False,False,True,False,False
3196,True,True,False,True,True,2,True,False,False,False,False,False,False,False,False,35.9,0.6616666666666667,False,False,True,False,False,False,False
3197,False,False,False,False,False,18,True,False,False,True,True,False,False,False,False,1358.6,2.5933333333333333,False,True,False,False,False,False,True
3198,False,False,True,True,False,20,True,False,False,True,False,False,False,True,True,1259.35,2.0,True,False,False,False,False,False,True
3199,True,True,False,False,False,4,True,False,False,False,False,True,True,False,True,249.4,2.0433333333333334,True,False,False,False,False,False,True
3200,False,True,False,False,True,5,True,False,False,False,False,True,False,False,True,235.2,1.6216666666666666,True,False,False,False,True,False,False
3201,True,False,False,True,False,42,True,True,False,False,True,True,False,False,True,3588.4,2.81,False,True,False,False,False,False,True
3202,True,False,False,False,False,10,True,True,False,False,True,False,True,True,True,1060.2,3.353333333333333,False,True,False,False,False,False,True
3203,False,False,False,True,True,0,False,False,True,False,True,True,True,False,True,,1.7516666666666665,True,False,False,True,True,False,False
3204,False,False,False,True,True,52,True,True,True,True,True,False,False,True,False,4993.4,3.271666666666667,False,True,False,False,True,False,False
3205,False,True,False,True,True,45,True,False,False,False,False,False,False,False,False,903.7,0.64,False,False,False,True,False,False,True
3206,False,True,True,True,False,69,True,True,True,False,True,True,True,True,True,7610.1,3.685,False,True,True,False,False,False,False
3207,True,True,False,True,False,25,False,False,False,False,True,False,True,False,True,970.4,1.27,True,False,True,False,False,True,False
3208,False,False,False,False,False,36,True,True,False,True,True,False,True,True,True,3886.45,3.493333333333333,False,True,True,False,True,False,False
3209,False,False,True,False,False,8,True,False,False,False,True,False,False,False,True,600.15,2.4683333333333333,False,True,False,False,True,False,False
3210,False,False,False,False,False,2,True,False,False,False,False,False,False,False,True,135.2,2.3233333333333333,False,True,False,False,False,False,True
3211,False,True,False,False,False,5,True,False,False,False,True,True,False,False,False,291.45,1.8716666666666666,True,False,False,False,False,False,True
3212,True,False,False,False,False,3,True,False,False,False,False,False,False,True,True,196.15,1.8433333333333333,True,False,False,False,False,False,True
3213,True,False,False,True,False,52,True,True,False,True,True,False,True,True,True,5624.85,3.5016666666666665,False,True,False,False,False,False,True
3214,False,True,False,False,False,13,True,False,False,False,False,False,False,False,True,251.65,0.6799999999999999,False,False,False,False,False,False,True
3215,False,False,False,True,True,38,True,False,False,False,False,False,False,False,False,763.1,0.6533333333333334,False,False,True,False,False,True,False
3216,False,False,False,False,False,61,True,True,False,True,True,False,True,True,True,6423.0,3.4650000000000003,False,True,True,False,False,False,True
3217,True,True,False,False,False,16,True,False,False,False,False,False,False,False,False,327.45,0.675,False,False,False,False,True,False,False
3218,True,False,False,True,True,35,True,True,True,False,True,True,True,False,False,2568.55,2.408333333333333,True,False,False,False,False,False,True
3219,False,False,False,False,True,18,True,True,True,False,False,False,False,False,False,992.7,1.9216666666666666,True,False,False,False,False,False,False
3220,True,True,True,True,True,71,True,True,True,True,False,False,True,True,True,7548.1,3.503333333333333,False,True,False,False,False,True,False
3221,False,True,False,True,True,23,True,True,False,True,False,True,False,False,False,1414.2,1.99,True,False,False,True,False,False,False
3222,True,False,False,False,False,1,True,False,False,False,False,False,False,False,False,69.7,2.3233333333333333,False,True,False,False,True,False,False
3223,False,False,True,False,False,46,True,True,False,False,True,True,False,True,True,3255.35,2.3033333333333332,True,False,True,False,False,True,False
3224,False,True,False,False,False,26,False,False,False,False,True,True,False,False,False,1022.5,1.1916666666666667,True,False,False,False,False,False,True
3225,True,True,False,False,False,11,True,False,False,True,False,False,False,False,False,815.5,2.4983333333333335,False,True,False,False,False,False,True
3226,False,False,False,True,True,35,True,True,True,True,False,False,False,False,True,2136.9,1.9816666666666667,True,False,False,False,False,True,False
3227,True,False,True,False,False,6,True,False,False,False,True,False,False,False,False,434.1,2.48,False,True,False,False,False,False,True
3228,False,True,False,True,False,31,True,False,True,True,True,True,False,True,True,2424.45,2.5166666666666666,True,False,True,False,False,True,False
3229,True,True,False,False,False,1,True,False,False,False,False,False,False,False,True,69.8,2.3266666666666667,False,True,False,False,False,False,True
3230,True,False,True,False,False,38,True,False,True,True,False,False,False,False,True,2250.65,1.905,True,False,False,False,False,True,False
3231,True,False,False,False,False,2,True,False,False,False,False,False,False,False,False,153.05,2.3333333333333335,False,True,False,False,True,False,False
3232,False,False,True,True,False,71,True,True,True,False,False,False,False,False,True,5676.0,2.69,False,True,False,True,False,True,False
3233,True,False,True,False,False,16,True,True,False,False,False,False,True,False,True,1350.15,2.825,False,True,False,False,False,False,True
3234,False,True,False,True,True,42,True,False,False,False,False,False,False,False,False,854.9,0.675,False,False,True,False,False,False,False
3235,False,True,False,False,False,56,True,True,False,False,False,False,False,False,True,1444.05,0.865,False,False,False,True,True,False,False
3236,False,False,False,True,False,18,True,True,False,False,False,True,True,False,True,1594.75,2.9616666666666664,False,True,False,False,False,False,True
3237,False,False,True,False,False,13,True,False,False,True,True,False,False,False,True,731.3,1.8266666666666667,True,False,False,False,False,False,True
3238,False,True,False,True,False,42,True,True,True,False,False,True,True,True,False,3375.9,2.6816666666666666,True,False,True,False,False,True,False
3239,True,False,False,True,False,59,True,True,False,True,False,False,True,True,False,6039.9,3.3699999999999997,False,True,False,False,False,False,True
3240,False,True,False,False,False,26,False,False,True,True,False,False,False,True,True,1156.55,1.4883333333333333,True,False,False,False,True,False,False
3241,False,True,False,False,True,54,True,False,True,True,False,True,True,True,True,5826.65,3.5283333333333333,False,True,True,False,False,False,True
3242,False,True,False,False,False,40,True,True,False,False,False,False,False,False,True,973.95,0.8200000000000001,False,False,False,True,False,False,False
3243,False,True,False,True,True,8,True,True,True,True,False,True,False,True,True,645.8,2.5383333333333336,True,False,False,True,False,True,False
3244,False,False,True,True,False,25,True,False,False,True,True,False,False,True,False,2191.15,2.9466666666666668,False,True,False,False,True,False,False
3245,True,False,False,False,False,2,True,False,False,False,False,False,True,False,True,146.05,2.6733333333333333,False,True,False,False,False,False,True
3246,False,False,False,True,True,42,True,False,False,False,False,False,False,False,True,761.85,0.635,False,False,True,False,False,False,True
3247,False,False,False,True,True,51,True,True,True,False,False,True,True,False,True,5000.05,3.171666666666667,False,True,True,False,False,False,False
3248,False,False,False,True,True,58,True,True,False,False,False,False,False,False,False,1509.9,0.8383333333333333,False,False,False,True,False,True,False
3249,True,True,False,False,False,56,True,True,False,True,False,False,True,True,False,5581.05,3.2866666666666666,False,True,False,False,False,False,True
3250,False,True,False,True,False,12,True,False,False,True,False,False,False,True,True,999.8,2.835,False,True,False,False,False,True,False
3251,False,False,False,True,True,9,True,False,False,False,False,False,False,False,False,172.35,0.675,False,False,True,False,False,False,False
3252,False,False,False,False,False,2,True,False,False,False,False,False,False,False,False,84.4,1.5183333333333333,True,False,False,False,False,False,True
3253,False,False,False,True,True,46,True,True,False,False,False,False,False,False,False,1165.9,0.8316666666666667,False,False,True,False,False,False,False
3254,True,True,False,False,False,7,True,False,False,False,False,False,False,False,False,112.3,0.6416666666666667,False,False,False,False,False,False,True
3255,False,True,False,True,True,8,True,False,False,False,False,False,False,False,True,345.5,1.4483333333333335,True,False,True,False,False,False,False
3256,False,False,False,False,False,16,True,True,False,False,False,False,False,False,True,1129.35,2.4916666666666667,False,True,False,False,False,True,False
3257,False,True,False,True,True,55,True,False,True,False,False,False,False,True,False,3157.0,1.9816666666666667,True,False,True,False,False,True,False
3258,True,False,False,False,False,10,True,True,False,True,False,False,False,False,True,830.7,2.6683333333333334,False,True,False,False,True,False,False
3259,True,False,False,False,False,16,True,True,False,False,False,False,False,False,False,1194.3,2.421666666666667,False,True,False,False,False,False,True
3260,True,False,False,False,False,5,True,True,False,False,False,False,True,False,True,474.8,2.8400000000000003,False,True,False,False,False,False,True
3261,False,False,False,False,False,52,True,False,True,False,True,True,False,False,False,3042.25,1.9316666666666669,True,False,True,False,False,True,False
3262,True,False,False,False,True,1,True,False,False,False,False,False,False,False,True,69.65,2.3216666666666668,False,True,False,False,False,False,True
3263,True,True,True,True,False,70,True,True,False,True,True,False,True,True,True,7101.5,3.4316666666666666,False,True,False,False,False,False,True
3264,False,False,False,True,False,62,True,True,False,False,True,False,True,True,True,6164.7,3.378333333333333,False,True,False,False,False,False,True
3265,True,True,True,True,False,49,True,True,False,True,False,False,False,True,False,4547.25,3.0016666666666665,False,True,False,False,False,True,False
3266,True,False,False,False,True,4,False,False,True,True,True,False,True,True,True,223.75,1.9066666666666667,True,False,False,False,False,False,False
3267,False,True,False,False,False,4,True,False,False,False,False,False,False,False,False,78.3,0.6583333333333333,False,False,False,False,False,False,False
3268,True,False,False,True,True,17,True,False,True,False,False,True,True,False,False,1574.45,3.0616666666666665,False,True,False,False,False,False,True
3269,False,True,False,True,False,14,True,True,False,True,True,False,False,False,True,1185.0,2.7550000000000003,False,True,False,False,False,False,True
3270,False,False,False,False,False,59,True,True,True,False,False,True,False,True,False,4070.95,2.29,True,False,True,False,True,False,False
3271,False,False,False,False,False,47,True,False,True,True,False,True,False,False,True,2813.05,1.9633333333333334,True,False,True,False,False,False,False
3272,False,False,False,True,False,71,True,True,False,False,False,False,False,False,True,1710.15,0.8216666666666667,False,False,False,True,True,False,False
3273,True,True,False,True,True,47,True,True,False,False,True,True,True,True,True,5118.95,3.578333333333333,False,True,False,False,True,False,False
3274,False,True,False,False,False,5,True,True,False,True,True,False,False,True,False,500.1,3.2183333333333333,False,True,False,False,False,False,True
3275,True,False,False,True,False,11,True,False,False,False,False,False,False,False,True,483.7,1.4683333333333333,True,False,False,False,False,False,True
3276,False,False,False,True,True,41,True,True,False,True,True,True,True,True,True,4454.25,3.6366666666666663,False,True,True,False,True,False,False
3277,False,True,False,False,False,52,True,False,True,True,False,False,True,False,True,3342.45,2.1083333333333334,True,False,False,True,False,True,False
3278,False,True,False,False,False,9,True,False,False,False,False,False,False,False,False,181.8,0.6799999999999999,False,False,False,False,False,False,False
3279,False,False,False,False,False,9,True,False,False,False,False,False,False,False,True,405.7,1.4583333333333333,True,False,False,False,False,False,True
3280,True,False,False,False,False,10,True,False,False,False,False,False,False,True,True,846.0,2.675,False,True,False,False,True,False,False
3281,False,True,False,False,True,12,True,False,False,False,False,False,False,False,False,212.3,0.645,False,False,False,True,True,False,False
3282,True,True,False,False,False,22,True,False,False,True,False,True,False,False,True,1193.05,1.8383333333333334,True,False,True,False,False,True,False
3283,False,True,False,True,True,52,True,False,False,True,True,True,True,False,True,3482.85,2.2916666666666665,True,False,True,False,False,False,True
3284,True,False,False,True,True,43,True,False,False,False,False,False,True,False,False,2499.3,1.8716666666666666,True,False,False,False,False,False,True
3285,False,False,False,False,False,13,False,False,False,False,True,False,True,True,False,649.4,1.6383333333333332,True,False,False,False,False,False,True
3286,True,False,False,False,False,3,True,True,False,False,False,False,False,False,True,246.3,2.5266666666666664,False,True,False,False,False,False,True
3287,False,True,True,True,False,16,True,False,False,False,True,True,False,True,True,1540.05,3.0516666666666667,False,True,False,False,False,False,True
3288,False,True,True,True,False,45,True,True,False,False,False,False,False,False,False,1174.35,0.8233333333333334,False,False,True,False,False,True,False
3289,True,False,False,True,True,4,True,False,False,False,True,False,False,False,True,325.45,2.4583333333333335,False,True,False,False,False,False,True
3290,True,True,True,True,False,34,True,False,False,False,True,False,True,False,True,2874.45,2.8400000000000003,False,True,False,False,False,True,False
3291,True,False,False,False,False,3,True,False,True,True,False,False,False,False,True,246.5,2.6366666666666663,False,True,False,False,False,False,True
3292,True,False,False,True,False,6,True,True,False,True,True,False,True,True,True,545.2,3.51,False,True,False,False,False,False,True
3293,True,False,False,False,False,1,True,False,False,False,False,False,False,False,True,19.6,0.6533333333333334,False,False,False,False,False,False,False
3294,False,True,False,True,False,70,True,True,False,False,False,False,False,False,False,1724.15,0.8083333333333333,False,False,False,True,True,False,False
3295,True,False,False,True,True,3,False,False,True,False,False,False,False,False,False,91.7,0.99,True,False,False,False,False,True,False
3296,True,True,False,False,False,56,True,True,False,False,False,False,False,False,False,1334.0,0.83,False,False,True,False,False,False,True
3297,True,True,True,False,False,24,True,True,False,True,False,False,True,True,True,2440.15,3.375,False,True,False,False,False,False,True
3298,True,False,True,True,False,25,True,False,False,True,True,False,True,True,True,2514.5,3.283333333333333,False,True,False,False,False,False,True
3299,False,False,False,False,False,53,False,False,True,True,True,True,True,False,True,2879.2,1.7866666666666666,True,False,True,False,False,False,True
3300,True,False,False,True,True,32,False,False,True,True,False,False,False,False,True,1051.05,1.1716666666666666,True,False,False,False,False,False,True
3301,True,True,False,False,False,1,True,False,False,False,False,False,False,False,True,69.85,2.328333333333333,False,True,False,False,False,False,True
3302,True,True,False,True,True,25,True,False,False,False,False,False,True,True,True,2178.6,3.0133333333333336,False,True,True,False,False,False,True
3303,False,True,False,True,True,8,True,False,False,False,False,False,False,False,False,369.15,1.4883333333333333,True,False,False,False,True,False,False
3304,False,False,False,True,True,27,True,False,False,False,False,False,False,False,False,550.1,0.6633333333333333,False,False,False,True,False,False,False
3305,True,True,True,True,True,46,True,True,True,True,True,False,True,False,True,4541.2,3.356666666666667,False,True,False,False,False,False,True
3306,False,False,False,True,False,60,False,False,True,True,True,False,False,True,False,2911.5,1.6683333333333332,True,False,True,False,False,False,True
3307,False,False,True,False,False,20,True,False,False,False,False,False,False,True,True,1671.6,2.7150000000000003,False,True,False,False,False,False,True
3308,True,False,True,False,False,56,True,True,False,True,True,False,True,True,True,5510.65,3.4916666666666667,False,True,True,False,True,False,False
3309,True,False,False,False,False,1,True,False,False,False,False,False,False,True,True,81.1,2.703333333333333,False,True,False,False,False,False,True
3310,False,False,False,False,False,42,True,False,False,False,True,True,False,True,False,2762.75,2.216666666666667,True,False,False,True,False,True,False
3311,False,False,False,False,False,16,True,False,False,False,False,False,False,False,False,318.6,0.67,False,False,True,False,True,False,False
3312,False,False,False,True,True,65,True,True,False,True,True,True,True,True,True,7245.9,3.6933333333333334,False,True,False,True,False,True,False
3313,False,False,True,True,False,20,True,False,False,False,False,False,True,True,True,1859.5,3.033333333333333,False,True,True,False,True,False,False
3314,False,True,False,False,False,33,True,False,True,False,False,True,True,False,True,3027.65,2.9650000000000003,False,True,False,True,False,False,True
3315,False,True,False,True,False,22,True,False,False,False,False,False,False,False,True,471.55,0.6816666666666666,False,False,False,False,True,False,False
3316,True,True,False,False,False,8,False,False,True,False,False,False,False,False,True,226.45,1.015,True,False,False,False,False,False,True
3317,False,True,False,False,False,44,True,False,False,False,False,False,False,False,False,905.55,0.6799999999999999,False,False,False,True,False,True,False
3318,False,False,False,True,True,72,True,True,False,False,False,False,False,False,True,1988.05,0.875,False,False,False,True,True,False,False
3319,True,True,False,False,False,7,True,True,False,False,False,False,True,True,True,635.6,3.128333333333333,False,True,False,False,False,False,True
3320,True,False,True,False,False,20,True,True,False,True,True,False,False,True,True,1782.4,3.1366666666666663,False,True,False,False,False,False,True
3321,False,False,False,True,False,51,True,True,False,True,False,True,True,True,True,3950.85,2.621666666666667,True,False,True,False,False,True,False
3322,False,False,True,False,False,69,True,True,True,False,True,True,True,True,False,7467.55,3.675,False,True,False,True,False,True,False
3323,True,True,False,False,False,57,False,False,False,True,False,False,True,False,True,2111.45,1.3099999999999998,True,False,False,False,False,False,True
3324,True,True,False,False,True,35,True,False,False,False,True,False,True,False,True,3030.6,2.8383333333333334,False,True,True,False,False,False,True
3325,True,False,False,True,True,2,True,False,False,False,False,False,False,False,False,147.15,2.3466666666666667,False,True,False,False,False,False,True
3326,True,True,True,False,False,15,True,False,False,False,False,False,False,True,True,1156.1,2.646666666666667,False,True,False,False,False,False,True
3327,False,True,False,True,True,22,True,False,False,False,False,False,False,False,False,433.5,0.6649999999999999,False,False,True,False,False,False,False
3328,False,True,False,False,True,53,True,False,True,True,False,True,False,False,False,3419.5,2.095,True,False,True,False,False,True,False
3329,False,False,False,False,False,9,True,False,False,False,False,False,True,True,True,788.6,2.9466666666666668,False,True,False,False,False,False,False
3330,False,False,False,False,False,1,True,False,False,False,False,False,False,False,True,20.35,0.6783333333333333,False,False,False,False,False,False,False
3331,False,True,False,True,True,32,True,False,False,False,False,False,False,False,False,613.95,0.6316666666666666,False,False,False,True,False,False,False
3332,False,True,False,True,False,34,True,True,False,True,False,False,False,True,False,3000.25,2.9616666666666664,False,True,False,False,False,False,False
3333,False,True,False,False,True,54,True,False,False,True,True,True,False,False,True,3283.05,2.033333333333333,True,False,True,False,False,False,True
3334,True,False,False,True,True,6,True,True,False,False,False,True,False,False,True,502.85,2.683333333333333,False,True,False,False,False,False,True
3335,False,True,False,True,True,62,True,False,False,False,False,False,False,False,False,1244.8,0.6649999999999999,False,False,True,False,True,False,False
3336,True,False,False,True,True,13,True,False,False,False,False,False,False,True,False,734.35,1.865,True,False,False,False,False,False,True
3337,False,False,False,True,True,30,True,False,False,False,False,False,False,False,False,602.9,0.6433333333333333,False,False,False,True,False,False,False
3338,False,True,False,True,True,55,True,False,False,False,False,False,False,False,False,1026.35,0.65,False,False,True,False,False,False,False
3339,False,True,False,True,True,17,True,True,True,False,True,False,True,False,True,1201.65,2.3449999999999998,True,False,True,False,True,False,False
3340,False,False,False,True,False,7,True,False,True,False,True,True,True,True,False,580.1,2.7083333333333335,True,False,False,False,True,False,False
3341,False,False,False,True,False,18,True,False,False,False,True,False,True,True,True,1745.5,3.1983333333333333,False,True,False,False,False,True,False
3342,False,False,False,True,True,6,True,False,False,False,False,False,False,False,False,285.2,1.5166666666666666,True,False,False,False,False,False,False
3343,False,True,False,False,False,53,True,True,False,True,True,True,False,True,True,3958.25,2.4633333333333334,True,False,False,True,True,False,False
3344,True,True,False,True,False,16,True,True,False,False,False,False,False,False,True,1284.2,2.4616666666666664,False,True,False,False,True,False,False
3345,False,True,False,True,True,45,True,True,False,False,False,False,False,False,False,1088.25,0.815,False,False,False,True,False,False,False
3346,False,False,True,True,False,64,True,False,True,True,True,False,False,True,False,6430.9,3.2333333333333334,False,True,True,False,True,False,False
3347,False,False,False,False,False,18,False,False,True,True,False,True,False,False,True,711.95,1.34,True,False,True,False,False,False,False
3348,False,True,False,True,False,70,True,True,True,False,True,True,False,True,True,5315.8,2.493333333333333,True,False,False,True,False,True,False
3349,False,True,False,False,False,69,True,True,False,False,False,False,False,False,False,1713.1,0.7983333333333333,False,False,False,True,True,False,False
3350,False,False,False,True,True,40,True,True,False,True,True,False,True,False,True,3915.4,3.2116666666666664,False,True,False,False,False,True,False
3351,True,False,False,True,True,21,True,False,False,True,True,True,True,True,True,2110.15,3.4266666666666667,False,True,False,False,False,False,True
3352,True,False,False,False,False,19,True,True,True,True,False,False,False,True,True,1789.25,3.171666666666667,False,True,False,False,False,False,True
3353,False,True,False,True,True,18,True,False,True,False,True,False,True,False,True,1500.5,2.93,False,True,False,False,False,False,False
3354,False,True,False,False,False,1,True,False,False,False,False,False,False,False,True,20.05,0.6683333333333333,False,False,False,False,False,False,False
3355,True,True,False,False,False,2,True,True,False,False,False,False,False,True,False,118.3,2.0683333333333334,True,False,False,False,True,False,False
3356,False,False,False,True,False,33,False,False,True,False,True,True,True,True,False,2016.3,1.9849999999999999,True,False,False,True,True,False,False
3357,True,True,False,False,False,1,True,False,False,False,False,False,False,False,True,19.3,0.6433333333333333,False,False,False,False,False,False,False
3358,False,False,True,True,True,60,True,False,True,True,True,True,False,True,True,4456.35,2.4949999999999997,True,False,True,False,False,True,False
3359,False,True,False,True,False,72,True,True,False,True,True,True,True,True,True,7758.9,3.658333333333333,False,True,False,True,False,True,False
3360,True,True,False,False,False,2,True,False,False,False,False,False,False,False,True,96.45,1.5,True,False,False,False,False,False,False
3361,False,False,False,False,False,63,True,True,True,True,True,True,True,False,True,4861.45,2.6616666666666666,True,False,False,True,False,True,False
3362,False,True,False,False,False,12,True,True,True,True,False,True,False,False,True,832.3,2.2416666666666667,True,False,False,False,False,False,True
3363,False,False,False,False,False,31,True,False,True,False,True,True,False,False,False,2724.25,2.92,False,True,False,False,False,False,True
3364,False,True,False,True,True,71,True,True,True,True,True,True,True,True,False,6457.15,2.996666666666667,True,False,False,True,False,True,False
3365,True,False,False,False,False,1,True,False,False,False,True,False,True,True,False,94.4,3.146666666666667,False,True,False,False,False,False,True
3366,False,True,True,True,False,50,True,True,True,True,True,False,True,False,True,5265.5,3.396666666666667,False,True,True,False,True,False,False
3367,False,True,False,False,False,54,False,False,True,True,False,False,False,True,False,2431.95,1.54,True,False,False,True,True,False,False
3368,True,False,False,False,False,1,True,False,False,False,False,True,False,False,True,52.2,1.74,True,False,False,False,False,False,True
3369,False,False,True,False,False,11,True,True,True,False,False,False,False,False,True,580.8,1.8533333333333333,True,False,False,False,False,False,True
3370,False,True,False,True,False,44,True,False,False,True,True,True,True,False,True,3250.45,2.365,True,False,True,False,False,False,True
3371,False,True,False,True,False,62,True,True,False,False,True,True,True,True,True,6912.7,3.5866666666666664,False,True,False,True,True,False,False
3372,False,True,False,False,False,57,True,True,False,False,False,False,True,False,True,4939.25,2.896666666666667,False,True,True,False,False,False,True
3373,False,True,False,True,True,18,True,False,False,False,False,False,False,False,False,342.3,0.66,False,False,True,False,True,False,False
3374,False,True,False,True,False,70,True,True,False,True,True,True,False,True,True,6858.9,3.29,False,True,False,True,True,False,False
3375,False,False,False,False,False,21,True,True,False,True,False,False,True,True,True,1992.55,3.328333333333333,False,True,False,False,False,True,False
3376,True,True,True,False,False,17,True,False,False,False,False,False,False,False,True,770.6,1.5016666666666665,True,False,False,False,False,False,True
3377,False,False,True,True,False,42,True,True,False,True,True,False,True,False,True,3930.6,3.185,False,True,False,False,False,False,True
3378,True,True,False,True,False,11,True,False,False,False,False,False,False,False,True,521.9,1.53,True,False,False,False,True,False,False
3379,False,False,False,True,False,21,True,False,False,False,True,True,False,False,False,1742.45,2.64,False,True,True,False,False,False,True
3380,False,False,False,False,False,3,True,False,False,False,False,False,False,False,False,61.05,0.6516666666666667,False,False,False,False,False,False,True
3381,False,False,False,False,True,8,True,False,False,False,False,False,False,False,False,170.9,0.6649999999999999,False,False,False,False,False,False,False
3382,True,True,False,True,True,18,True,False,False,False,True,False,False,True,False,990.85,1.915,True,False,False,False,False,False,True
3383,True,False,True,False,False,2,True,True,False,False,True,False,False,True,True,179.25,2.9516666666666667,False,True,False,False,False,False,True
3384,False,True,False,True,True,2,True,False,False,False,False,False,False,False,False,34.75,0.6733333333333333,False,False,True,False,False,False,False
3385,False,False,True,False,False,51,True,False,False,False,False,False,False,False,False,967.9,0.6533333333333334,False,False,False,True,False,True,False
3386,False,True,False,True,True,21,True,True,True,False,False,False,True,True,True,1549.75,2.5300000000000002,True,False,True,False,True,False,False
3387,True,True,False,True,False,55,False,False,False,False,True,True,True,True,True,2978.3,1.8183333333333331,True,False,False,False,True,False,False
3388,False,False,False,False,False,70,True,True,True,True,True,True,True,True,False,6367.2,2.9916666666666667,True,False,False,True,False,True,False
3389,True,True,False,False,False,31,True,False,False,False,True,True,False,False,True,1715.65,1.8416666666666666,True,False,False,False,False,False,True
3390,False,True,False,False,False,67,False,False,True,False,True,True,True,False,True,3321.35,1.645,True,False,True,False,True,False,False
3391,True,False,False,False,False,1,True,False,False,False,False,False,False,False,True,70.1,2.3366666666666664,False,True,False,False,False,False,True
3392,False,True,False,False,False,21,True,False,False,False,False,False,False,False,False,390.4,0.6533333333333334,False,False,False,True,False,False,False
3393,True,False,False,True,False,22,True,False,False,False,False,False,False,False,True,1554.0,2.308333333333333,False,True,False,False,False,False,True
3394,True,False,True,False,False,11,True,True,False,False,False,False,False,True,True,906.85,2.8266666666666667,False,True,False,False,False,True,False
3395,False,True,True,False,False,1,True,False,False,False,False,False,False,False,False,45.2,1.5066666666666668,True,False,False,False,False,False,True
3396,False,True,False,True,False,72,True,True,False,False,False,False,False,False,False,1872.2,0.8616666666666667,False,False,False,True,False,True,False
3397,False,False,False,True,True,34,True,True,False,False,False,False,False,False,True,917.15,0.8533333333333334,False,False,True,False,False,True,False
3398,False,False,False,True,True,29,True,False,False,False,False,False,False,False,False,540.05,0.6666666666666666,False,False,True,False,False,False,True
3399,True,True,False,True,False,56,True,True,False,True,False,False,True,True,False,5614.45,3.3433333333333333,False,True,True,False,False,True,False
3400,False,True,False,True,True,5,True,True,True,True,False,True,False,False,False,316.9,2.146666666666667,True,False,False,False,False,True,False
3401,False,True,False,False,False,18,False,False,True,False,True,False,False,False,False,550.35,1.12,True,False,False,False,False,False,False
3402,False,False,False,True,True,20,True,False,False,False,False,False,False,False,False,417.65,0.6666666666666666,False,False,False,False,False,False,True
3403,True,False,True,False,False,2,True,False,False,False,False,False,False,True,True,195.05,2.6533333333333333,False,True,False,False,False,False,True
3404,False,True,False,False,True,45,True,True,False,False,True,False,True,True,False,4634.35,3.3233333333333333,False,True,False,True,True,False,False
3405,False,True,True,True,False,20,True,True,False,True,False,True,True,True,False,2172.05,3.5683333333333334,False,True,False,False,False,False,True
3406,False,False,False,False,False,29,True,False,False,False,False,False,False,False,False,599.3,0.6666666666666666,False,False,True,False,False,False,False
3407,False,False,False,False,False,50,True,True,False,True,False,True,True,True,True,4024.2,2.6533333333333333,True,False,False,True,False,False,False
3408,False,False,False,False,False,11,False,False,False,False,False,False,True,False,True,363.15,1.1933333333333331,True,False,False,False,False,False,False
3409,False,True,False,True,True,72,True,True,True,True,True,True,True,True,True,6614.9,3.065,True,False,False,True,False,True,False
3410,False,True,False,False,True,6,True,False,False,False,False,False,False,False,False,100.9,0.6549999999999999,False,False,False,False,False,False,False
3411,True,False,False,False,False,44,True,True,False,True,True,False,False,False,True,3862.55,2.8266666666666667,False,True,False,False,True,False,False
3412,False,True,False,True,False,72,True,True,True,False,True,True,True,True,False,6094.25,2.8883333333333336,True,False,False,True,False,True,False
3413,False,True,False,False,False,48,True,True,True,False,False,True,False,True,True,4445.3,3.18,False,True,False,False,False,False,True
3414,False,True,True,False,False,50,True,True,True,True,False,False,True,False,True,3454.6,2.3449999999999998,True,False,False,False,True,False,False
3415,False,True,False,False,False,1,True,False,False,False,False,False,False,True,False,55.55,1.8516666666666666,True,False,False,False,False,False,False
3416,True,True,False,False,True,1,False,False,False,False,False,False,False,False,False,24.75,0.825,True,False,False,False,False,False,True
